business_id,name,address,city,state,postal_code,latitude,longitude,stars_x,review_count,is_open,attributes,categories,hours,review_id,user_id_x,stars_y,useful,funny,cool,text_x,date_x,date_y,user_id_y,text_y,date,compliment_count,restaurant_id,cuisine_type,rating,restaurant_name,location
,Vikrant Cafe,"13-A, Kamla Nagar, New Delhi",New Delhi,,,28.6799319,77.1999533,,145.0,,,,,,,,,,,,,,,,,,8991.0,"South Indian, North Indian",3.3,,
,Vishal Restaurant,"5122, Building Harphool Singh, Clock Tower, Subzi Mandi, Kamla Nagar, New Delhi",New Delhi,,,28.675602,77.2029247,,24.0,,,,,,,,,,,,,,,,,,6662.0,North Indian,3.1,,
,Badri Prasad Ramesh Kumar Caterers,"66-67/E, Near Chota Gali Chakkar, Kamla Nagar, New Delhi",New Delhi,,,28.6826461,77.2034689,,12.0,,,,,,,,,,,,,,,,,,18365889.0,North Indian,3.5,,
,Bistro,"Jawahar Nagar, Kamla Nagar, New Delhi",New Delhi,,,28.6806976,77.2075063,,55.0,,,,,,,,,,,,,,,,,,18245268.0,Beverages,3.9,,
,Chaudhary Sweets Corner,"10/18, Shakti Nagar, Near Roshanara Club, Kamla Nagar, New Delhi",New Delhi,,,28.6772166,77.1963486,,36.0,,,,,,,,,,,,,,,,,,309856.0,"Desserts, Beverages",3.8,,
,Chowringhee,"16 UB, Jawahar Nagar, Bungalow Road, Kamla Nagar, New Delhi",New Delhi,,,28.68100278,77.20744444,,108.0,,,,,,,,,,,,,,,,,,309604.0,"Fast Food, Beverages",3.6,,
,Cones & Curries,"Shop 28, Jawahar Nagar, Opposite Hansraj Boys Hostel, Kamla Nagar, New Delhi",New Delhi,,,28.680111,77.208375,,151.0,,,,,,,,,,,,,,,,,,18332062.0,Fast Food,3.7,,
,Darvesh Corner,"7673, Birla Lane, Clock Tower, Near Amba Cinema, Kamla Nagar, New Delhi",New Delhi,,,28.6787442,77.201128,,91.0,,,,,,,,,,,,,,,,,,6658.0,North Indian,3.6,,
,Deez Biryani & Kebabs,"4/3, 1st Floor, Roop Nagar, Near Kamla Nagar Market, Kamla Nagar, New Delhi",New Delhi,,,28.6834998,77.2012178,,393.0,,,,,,,,,,,,,,,,,,9644.0,"Biryani, North Indian, Mughlai",3.7,,
,Frozen Pan,"Shop PVT 3, Ground Floor, Block UB, Jawahar Nagar, Kamla Nagar, New Delhi",New Delhi,,,28.6809212,77.20738649,,72.0,,,,,,,,,,,,,,,,,,18349974.0,"Ice Cream, Fast Food, Beverages",3.9,,
,Giani's,"28 UA, Main Bungalow Road, Jawahar Nagar, Kamla Nagar, New Delhi",New Delhi,,,28.67999,77.2082938,,167.0,,,,,,,,,,,,,,,,,,2267.0,"Ice Cream, Desserts",3.8,,
,Havmor Ice Cream,"5885, 28-UA, Ground Floor, Jawajar Agar, Civil Lines Zone, Kamla Nagar, New Delhi",New Delhi,,,28.679521,77.2083148,,20.0,,,,,,,,,,,,,,,,,,18377630.0,Ice Cream,3.7,,
,Keventers,"Shop 6030, 1 UB, Jawahar Nagar, Kamla Nagar, New Delhi",New Delhi,,,28.6826835,77.2062459,,61.0,,,,,,,,,,,,,,,,,,18289256.0,Beverages,3.5,,
,Manohar Bikkaneri,"1512, Clock Tower, Near, Kamla Nagar, New Delhi",New Delhi,,,28.6763014,77.2027451,,83.0,,,,,,,,,,,,,,,,,,300849.0,"Mithai, Chinese, Street Food",3.8,,
,Manohar Bikkaneri,"2, UA, Jawahar Nagar, Near Malkaganj Chowk, Kamla Nagar, New Delhi",New Delhi,,,28.6779587,77.2066539,,62.0,,,,,,,,,,,,,,,,,,6675.0,"Bakery, Chinese",3.6,,
,Nukkadwala,"27A, Block-UA, Jawahar Nagar, Kamla Nagar, New Delhi",New Delhi,,,28.680957,77.208147,,58.0,,,,,,,,,,,,,,,,,,18430598.0,"Fast Food, Street Food",3.7,,
,Om Di Hatti,"14 A, Shakti Nagar Chowk, Main GT Karnal Road, Kamla Nagar, New Delhi",New Delhi,,,28.6812887,77.1987024,,116.0,,,,,,,,,,,,,,,,,,303082.0,"Street Food, North Indian",3.7,,
,Orange Tree Cafe,"4/2, Ground Floor, Opposite Raymond Showroom, Roop Nagar, Near Kamla Nagar, New Delhi",New Delhi,,,0.0,0.0,,21.0,,,,,,,,,,,,,,,,,,18445775.0,"Continental, Chinese, North Indian",3.5,,
,Rigo Noodles,"30, 4B, Jawahar Nagar, Kamla Nagar, New Delhi",New Delhi,,,28.68121151,77.20720008,,133.0,,,,,,,,,,,,,,,,,,309805.0,"Chinese, Thai",3.5,,
,Sethi's The Cake Shop,"5332, New Chandrawal Road, Near Malka Ganj Chowk, Kamla Nagar, New Delhi",New Delhi,,,28.6778732,77.206069,,150.0,,,,,,,,,,,,,,,,,,302972.0,"Bakery, Fast Food",3.9,,
,Shake Square,"12-UB, Bungalow Road Market, Kamla Nagar, New Delhi",New Delhi,,,28.6814952,77.2074165,,261.0,,,,,,,,,,,,,,,,,,7667.0,"Beverages, Fast Food",3.6,,
,Sharma Kachoriwala,"38/A, Satyawati Marg, Kamla Nagar, New Delhi",New Delhi,,,28.6822359,77.1992414,,131.0,,,,,,,,,,,,,,,,,,307327.0,Street Food,3.7,,
,Shawarma Wala,"33-34 UB, Bunglow Road, Kamla Nagar, New Delhi",New Delhi,,,28.6808854,77.2075961,,234.0,,,,,,,,,,,,,,,,,,304461.0,Fast Food,3.7,,
,Shree Rathnam,"3-F, Kamla Nagar Market, Kamla Nagar, New Delhi",New Delhi,,,28.6802681,77.2030146,,85.0,,,,,,,,,,,,,,,,,,300854.0,"South Indian, North Indian, Chinese",3.5,,
,Shri Bankey Bihari Brajwasi Rasgulle Wala,"D-128, Kamla Nagar, New Delhi",New Delhi,,,28.6812987,77.2006788,,36.0,,,,,,,,,,,,,,,,,,306402.0,"Mithai, Street Food",3.5,,
,Sid's Kitchen,"25-UB, Jawahar Nagar, Kamla Nagar, New Delhi",New Delhi,,,28.68162389,77.20699288,,115.0,,,,,,,,,,,,,,,,,,18157402.0,"North Indian, Chinese",3.8,,
,Subway,"29, Near ICICI Bank, Jawahar Nagar, Malka Ganj Road, Kamla Nagar, New Delhi",New Delhi,,,28.6796019,77.208225,,143.0,,,,,,,,,,,,,,,,,,2272.0,"American, Fast Food, Salad, Healthy Food",3.5,,
,Sweet Life By Henna,"69-B, DDA Flat, Gulabi Bagh, Kamla Nagar, New Delhi",New Delhi,,,28.6709291,77.1934017,,47.0,,,,,,,,,,,,,,,,,,18261675.0,"Bakery, Desserts",3.5,,
,The Midnight Heroes,"Kamla Nagar Market, Kamla Nagar, New Delhi",New Delhi,,,28.68086237,77.20392846,,41.0,,,,,,,,,,,,,,,,,,18458347.0,"North Indian, Biryani, Chinese, Fast Food",3.8,,
,Urban Hub,"1st Floor, 4/2, Opposite Raymond Showroom, Roop Nagar, Near Kamla Nagar, New Delhi",New Delhi,,,28.6835489,77.2012628,,346.0,,,,,,,,,,,,,,,,,,307415.0,"Chinese, North Indian, Italian, Fast Food",3.6,,
,Vaishno Chat Bhandar,"66-67/E, Near Chota Gali Chakkar, Kamla Nagar, New Delhi",New Delhi,,,28.6825417,77.2033739,,223.0,,,,,,,,,,,,,,,,,,8985.0,Street Food,3.9,,
,Ved Dhaba,"5307, Shree Ram Bhavan, Chandrawal Road, Kamla Nagar, New Delhi",New Delhi,,,28.6777235,77.2054401,,97.0,,,,,,,,,,,,,,,,,,6667.0,North Indian,3.5,,
,Veg Ex,"Bunglow Road,",New Delhi,,,28.720838,77.173372,,24.0,,,,,,,,,,,,,,,,,,18294234.0,North Indian,3.6,,
,Wokin Street,"28, UA, Jawahar Nagar, Opposite Hansraj College Gate 5, Kamla Nagar, New Delhi",New Delhi,,,28.6801444,77.2083451,,25.0,,,,,,,,,,,,,,,,,,18458013.0,Chinese,3.6,,
,Yadav Namkeens & Bakers,"1618, Kohlapur Road, Near Ghanta Ghar, Kamla Nagar, New Delhi",New Delhi,,,28.6776821,77.2051282,,15.0,,,,,,,,,,,,,,,,,,18218265.0,Bakery,3.5,,
,Javed Chicken Corner,"Shop 9, Main Market, Opposite Wine Shop, Malka Ganj, Kamla Nagar, New Delhi",New Delhi,,,28.6766471,77.2079014,,0.0,,,,,,,,,,,,,,,,,,18460325.0,Mughlai,0.0,,
,Kamal Chicken,"J-15, Partap Nagar, Near Pratap Nagar Metro Station, Kamla Nagar, New Delhi",New Delhi,,,28.6689477,77.196097,,0.0,,,,,,,,,,,,,,,,,,18458658.0,"Mughlai, North Indian",0.0,,
,Singh Chinese Fast Food,"C Block, Main Road, Pratap Nagar, Near, Kamla Nagar, New Delhi",New Delhi,,,28.6675893,77.1991559,,0.0,,,,,,,,,,,,,,,,,,18458655.0,Chinese,0.0,,
,Chill'm Bar & Cafe,"38, Bunglow Road, Kamla Nagar, New Delhi",New Delhi,,,28.6839245,77.2047215,,300.0,,,,,,,,,,,,,,,,,,4227.0,"North Indian, Italian, Chinese, Fast Food",4.2,,
,Coffee & Cream,"Delhi University North Campus, Kamla Nagar, New Delhi",New Delhi,,,0.0,0.0,,108.0,,,,,,,,,,,,,,,,,,18418240.0,"Beverages, Fast Food",4.0,,
,Chawla Di Hutti,"Opposite Auto Stand, Old Delhi Gurgaon Road, Near Kapashera, New Delhi",New Delhi,,,28.51647834,77.07889594,,59.0,,,,,,,,,,,,,,,,,,5083.0,North Indian,3.1,,
,Sher 'A' Punjab Bhojnalya,"Palam Gurgaon Road, Dundahera Border, Near Wine Shop, Kapashera, New Delhi",New Delhi,,,28.5161533,77.0784756,,36.0,,,,,,,,,,,,,,,,,,302254.0,North Indian,3.3,,
,Guru Rakha,"T-41-42, Super Market, Near Milan Cinema, New Moti Nagar, Near Karampura, New Delhi",New Delhi,,,28.66228784,77.14673806,,62.0,,,,,,,,,,,,,,,,,,300973.0,North Indian,3.1,,
,Shudh Vaishno Hotel,"T 32-34, Super Market, Near Milan Cinema, New Moti Nagar, Karampura, New Delhi",New Delhi,,,28.66223077,77.14636557,,44.0,,,,,,,,,,,,,,,,,,307069.0,North Indian,3.4,,
,Kumar Samose Wala,"2/31, Near Milan Cinema, Karampura, New Delhi",New Delhi,,,28.66439777,77.14383926,,187.0,,,,,,,,,,,,,,,,,,305289.0,Street Food,4.1,,
,Amigo's Deli,"B-11, East Arjun Nagar, Near Hedgewar Hospital, Karkardooma, New Delhi",New Delhi,,,28.65678454,77.29406979,,11.0,,,,,,,,,,,,,,,,,,18376493.0,"Mughlai, Fast Food",3.2,,
,Ananda Food Express,"B-10, Opposite Headgewar Hospital, East Arjun Nagar, Karkardooma, New Delhi",New Delhi,,,28.65676424,77.29405772,,27.0,,,,,,,,,,,,,,,,,,307989.0,"North Indian, Chinese",3.2,,
,Green Chick Chop,"G 4, Plot 15, Saini Enclave Market, Karkardooma, New Delhi",New Delhi,,,28.6511682,77.3054936,,33.0,,,,,,,,,,,,,,,,,,310899.0,"Raw Meats, North Indian, Fast Food",3.4,,
,Khana Vaana,"G 2, Rishabh Vihar Main Market, Karkardooma, New Delhi",New Delhi,,,28.6534064,77.3027743,,32.0,,,,,,,,,,,,,,,,,,18322591.0,"North Indian, South Indian, Chinese",3.4,,
,Momoholic,"Shop 13, Plot 25, Parmesh Corporate Tower, Karkardooma Community Centre Tower, Karkardooma, New Delhi",New Delhi,,,0.0,0.0,,11.0,,,,,,,,,,,,,,,,,,18486915.0,"Chinese, Fast Food, Ice Cream",3.3,,
,Nazeer Foods,"Plot 11, G-2-5, Sagar Deep Complex, Saini Enclave, Karkardooma, New Delhi",New Delhi,,,28.6515495,77.3050378,,87.0,,,,,,,,,,,,,,,,,,302488.0,"North Indian, Mughlai, Chinese",3.3,,
,Pind Balluchi,"410, Karkardooma Village, Opposite Karkardooma Metro Station, Karkardooma, New Delhi",New Delhi,,,28.649656,77.3047359,,192.0,,,,,,,,,,,,,,,,,,3173.0,"North Indian, Mughlai",2.6,,
,Rumours,"21, Hargobind Enclave, Near Karkarduma Metro Station, Karkardooma, New Delhi",New Delhi,,,28.6475149,77.3024918,,232.0,,,,,,,,,,,,,,,,,,313413.0,"North Indian, Chinese, Italian",3.4,,
,Spice Grill,"417, Jagriti Enclave, Near Metro Station, Karkardooma, New Delhi",New Delhi,,,28.6520694,77.3070793,,177.0,,,,,,,,,,,,,,,,,,307818.0,"North Indian, Mughlai, Chinese, Continental",3.2,,
,Utopia,"Plot 7, Karkardooma Community Center, Karkardooma, New Delhi",New Delhi,,,28.6486474,77.303195,,286.0,,,,,,,,,,,,,,,,,,310332.0,"North Indian, Mediterranean, Continental",3.2,,
,Aroma Rest O Bar,"18, Ashish Corporate Tower, Karkardooma Community Centre, Karkardooma, New Delhi",New Delhi,,,28.6484654,77.302196,,306.0,,,,,,,,,,,,,,,,,,2295.0,"North Indian, Mughlai, Chinese",3.6,,
,Cafe Shloka,"183, Jagriti Enclave, Karkardooma, New Delhi",New Delhi,,,28.6537039,77.3090365,,63.0,,,,,,,,,,,,,,,,,,18361742.0,"Cafe, Italian, Chinese, North Indian",3.5,,
,Chawla's Tandoori Junction,"G-3, Pankaj Plaza 2, Community Center, Karkardooma, New Delhi",New Delhi,,,28.6479181,77.3031754,,159.0,,,,,,,,,,,,,,,,,,303578.0,North Indian,3.5,,
,Desi Villa,"A 282, Surajmal Vihar, Karkardooma, New Delhi",New Delhi,,,28.6601143,77.304534,,28.0,,,,,,,,,,,,,,,,,,18429394.0,"South Indian, North Indian, Chinese",3.7,,
,Kanwarji's,"G-1, Sagar Chamber, Saini Enclave, Karkardooma, New Delhi",New Delhi,,,28.6509065,77.3051329,,40.0,,,,,,,,,,,,,,,,,,6705.0,"Street Food, Mithai",3.5,,
,Palomino,"11, Jagriti Enclave, Karkardooma, New Delhi",New Delhi,,,28.6528252,77.3079592,,213.0,,,,,,,,,,,,,,,,,,18250020.0,"North Indian, Mughlai, Continental, Chinese",3.7,,
,Raasa The Luxuriate Fine Dine,"C-5, Opposite Pushpanjali Medical Centre, Karkardooma, New Delhi",New Delhi,,,28.654069,77.3094489,,160.0,,,,,,,,,,,,,,,,,,18235498.0,"North Indian, Mughlai, Chinese",3.7,,
,Shiv Tikki Wala,"Ground Floor, Pramesh Tower, Karkardooma Community Centre, Karkardooma, New Delhi",New Delhi,,,28.6492275,77.3023084,,300.0,,,,,,,,,,,,,,,,,,300910.0,"Street Food, North Indian",3.8,,
,The Barbeque Company,"4, Hargovind Enclave, Opposite Shanti Mukund Hospital, Karkardooma, New Delhi",New Delhi,,,28.6461321,77.3011095,,248.0,,,,,,,,,,,,,,,,,,18317477.0,"North Indian, Chinese, Continental",3.8,,
,The Wrap Factory,"Shop 11, Ground Floor, 5, A Block Market, Surajmal Vihar, Karkardooma, New Delhi",New Delhi,,,28.6594593,77.3062599,,109.0,,,,,,,,,,,,,,,,,,308638.0,Fast Food,3.6,,
,Urban Punjab,"G-7, Pankaj Plaza 2, Karkardooma Community Center, Opposite Dayanand Vihar, Karkardooma, New Delhi",New Delhi,,,28.6480355,77.3029072,,132.0,,,,,,,,,,,,,,,,,,1270.0,"North Indian, Chinese",3.5,,
,Classic,"G-1, United Plaza, Karkardooma Market, Opposite Hargobind Enclave, Near Metro Pillar, Karkardooma, New Delhi",New Delhi,,,28.6484283,77.3023672,,95.0,,,,,,,,,,,,,,,,,,18268715.0,"Desserts, Fast Food, Ice Cream",4.0,,
,Goosebumps,"House 1, Dayanand Vihar, Opposite HOD, Karkardooma, New Delhi",New Delhi,,,28.6467421,77.3020809,,292.0,,,,,,,,,,,,,,,,,,312518.0,"Ice Cream, Desserts",4.0,,
,Adyar Ananda Bhavan,"18/1, Arya Samaj Road, Karol Bagh, New Delhi",New Delhi,,,28.646476,77.1952884,,39.0,,,,,,,,,,,,,,,,,,304028.0,"South Indian, North Indian, Chinese, Street Food, Fast Food",2.8,,
,Amma Mess,"19 & 20, Shastri Market, Gurudwara Road, Karol Bagh, New Delhi",New Delhi,,,28.6470539,77.1919642,,68.0,,,,,,,,,,,,,,,,,,7422.0,"South Indian, North Indian",3.4,,
,Amritsari Chaap Corner,"5060/1, Sant Nagar, Main Desh Bandhu Gupta Road, Karol Bagh, New Delhi",New Delhi,,,28.65456149,77.18920413,,92.0,,,,,,,,,,,,,,,,,,306096.0,North Indian,2.9,,
,Aroma Spice,"15A/61, WEA, Karol Bagh, New Delhi",New Delhi,,,28.64779259,77.18937848,,51.0,,,,,,,,,,,,,,,,,,7450.0,"North Indian, Chinese",3.4,,
,Boheme Cafe Bar,"16-A/1, WEA, Near Metro Station, Karol Bagh, New Delhi",New Delhi,,,28.6458903,77.1872922,,142.0,,,,,,,,,,,,,,,,,,306106.0,"North Indian, Chinese, Continental, Italian",3.2,,
,Cafe Coffee Day,"Jhandewalan Metro Station, Karol Bagh, New Delhi",New Delhi,,,28.64590801,77.1968947,,21.0,,,,,,,,,,,,,,,,,,303963.0,Cafe,2.6,,
,Chinese King,"Shop 6, 15-A/5, Near Pooja Park, Karol Bagh, New Delhi",New Delhi,,,28.6457369,77.1875617,,71.0,,,,,,,,,,,,,,,,,,18124379.0,"Chinese, North Indian, Mughlai",2.5,,
,Chopsuey,"7724, New Market, Near Liberty Cinema, Karol Bagh, New Delhi",New Delhi,,,28.6576903,77.1889094,,71.0,,,,,,,,,,,,,,,,,,310758.0,"Chinese, North Indian",3.2,,
,Chowringhee,"14A/34, China Market, Near Karol Bagh Metro Station, Karol Bagh, New Delhi",New Delhi,,,28.6458068,77.1868879,,122.0,,,,,,,,,,,,,,,,,,309606.0,"North Indian, Chinese",3.4,,
,Crossroad Bar and Restaurant,"17-A/1, WEA Gurudwara Road, Jessa Ram Hospital, Near Metro Pillar 99, Karol Bagh, New Delhi",New Delhi,,,28.6448625,77.1899106,,39.0,,,,,,,,,,,,,,,,,,2408.0,"North Indian, Chinese, Mughlai",3.0,,
,Domino's Pizza,"61/34, 1st Floor, New Rohtak Road, Karol Bagh, New Delhi",New Delhi,,,28.65824145,77.19380312,,43.0,,,,,,,,,,,,,,,,,,309560.0,"Pizza, Fast Food",3.4,,
,Giani's,"15-A/63, WEA, Near Punjab Sweet House, Karol Bagh, New Delhi",New Delhi,,,28.6467961,77.1892688,,38.0,,,,,,,,,,,,,,,,,,306405.0,"Ice Cream, Desserts",3.4,,
,Giani,"A/2, Prahlad Market, Desh Bandhu Gupta Road, Karol Bagh, New Delhi",New Delhi,,,28.65432847,77.19036754,,39.0,,,,,,,,,,,,,,,,,,5529.0,"Ice Cream, Desserts",2.7,,
,Gulnar Bar Be Que,"7-A/45, WEA, Karol Bagh, New Delhi",New Delhi,,,28.6455636,77.1838779,,73.0,,,,,,,,,,,,,,,,,,9459.0,"North Indian, Chinese",3.1,,
,Kwality Bengali Sweets,"8351, Rani Jhansi Road, Near Filmistan, Karol Bagh, New Delhi",New Delhi,,,28.65947151,77.20330585,,10.0,,,,,,,,,,,,,,,,,,300359.0,"Desserts, Mithai",2.9,,
,Little Chef,"B-1/8, Apsara Arcade, Near Karol Bagh Metro Station, Karol Bagh, New Delhi",New Delhi,,,28.64356644,77.18858656,,32.0,,,,,,,,,,,,,,,,,,18128869.0,"North Indian, Mughlai, Chinese, Fast Food",2.7,,
,M J Dosa Corner,"111, Guru Nanak Market, A Block, WEA, Karol Bagh, New Delhi",New Delhi,,,28.6457749,77.1870226,,36.0,,,,,,,,,,,,,,,,,,9011.0,South Indian,2.9,,
,Moolchand's,"2695, Desh Bandhu Gupta Road, Karol Bagh, New Delhi",New Delhi,,,28.65203681,77.19397243,,36.0,,,,,,,,,,,,,,,,,,5507.0,"North Indian, South Indian, Chinese, Fast Food",3.3,,
,New Angaar Hyderabadi,"11747/4, Sant Nagar, Karol Bagh, New Delhi",New Delhi,,,28.64837929,77.18398858,,134.0,,,,,,,,,,,,,,,,,,303704.0,Hyderabadi,3.1,,
,New Frontier Hotel,"2, Ghaffar Market, Karol Bagh, New Delhi",New Delhi,,,28.649189,77.1912316,,55.0,,,,,,,,,,,,,,,,,,1924.0,North Indian,3.3,,
,Oberoi Biryani,"50, Shastri Market, Gurudwara Road, Karol Bagh, New Delhi",New Delhi,,,28.64568939,77.19076987,,90.0,,,,,,,,,,,,,,,,,,300257.0,"North Indian, Mughlai",2.9,,
,Om Ji Om,"Netaji Subhash Market, Ajmal Khan Road, Karol Bagh, New Delhi",New Delhi,,,28.65377446,77.19484482,,60.0,,,,,,,,,,,,,,,,,,7534.0,North Indian,3.2,,
,Om Saravana Bhavan,"15-A/17, WEA, Saraswati Marg, Karol Bagh, New Delhi",New Delhi,,,28.6464708,77.1877414,,47.0,,,,,,,,,,,,,,,,,,1925.0,South Indian,2.7,,
,Pindi Meat,"1963, Nai Bank Street, Karol Bagh, New Delhi",New Delhi,,,28.6494371,77.1962767,,43.0,,,,,,,,,,,,,,,,,,311719.0,North Indian,3.4,,
,Punjab Sweet Corner,"15-A/65, Ajmal Khan Road, Karol Bagh, New Delhi",New Delhi,,,28.6462267,77.1894036,,236.0,,,,,,,,,,,,,,,,,,1926.0,"Fast Food, North Indian, South Indian, Chinese, Street Food, Mithai",3.3,,
,R1 Lounge,"14-A/1, WEA, Chaana Market, Saraswati Marg, Karol Bagh, New Delhi",New Delhi,,,28.64555639,77.18532767,,31.0,,,,,,,,,,,,,,,,,,306392.0,"North Indian, Mughlai, Chinese",2.6,,
,R1 Take Away,"14-A/1, WEA, Chaana Market, Saraswati Marg, Karol Bagh, New Delhi",New Delhi,,,28.64546136,77.18557075,,38.0,,,,,,,,,,,,,,,,,,306338.0,"North Indian, Mughlai, Chinese",2.5,,
,Raffles,"6/78, Ajmal Khan Road, Karol Bagh, New Delhi",New Delhi,,,28.6478036,77.1904368,,123.0,,,,,,,,,,,,,,,,,,1905.0,"Fast Food, North Indian, Chinese",3.1,,
,Raj Sweets,"8586, East Park Road, Model Basti, Karol Bagh, New Delhi",New Delhi,,,28.65795725,77.20225945,,9.0,,,,,,,,,,,,,,,,,,300350.0,Mithai,2.8,,
,Ramas Cafe,"6/79, Padam Singh Road, WEA, Opposite Narang Sales, Naiwala, Karol Bagh, New Delhi",New Delhi,,,28.6473123,77.1919134,,70.0,,,,,,,,,,,,,,,,,,7424.0,"South Indian, Chinese, North Indian",3.3,,
,Sandoz,"2305, Arya Samaj Road, Karol Bagh, New Delhi",New Delhi,,,28.6484406,77.1924134,,114.0,,,,,,,,,,,,,,,,,,1906.0,"North Indian, Chinese",3.4,,
,Sandoz,"DB Gupta Road, Karol Bagh, New Delhi",New Delhi,,,28.65404367,77.19053082,,56.0,,,,,,,,,,,,,,,,,,1908.0,"North Indian, Chinese",2.7,,
,Shudh,"17-A/32, WEA Gurudwara Road, Near Metro Pillar 98, Karol Bagh, New Delhi",New Delhi,,,28.645475,77.190378,,247.0,,,,,,,,,,,,,,,,,,1618.0,"North Indian, Chinese, South Indian",3.1,,
,Southy,"B-1/8, Below Karol Bagh Metro Station, Pusa Road, Karol Bagh, New Delhi",New Delhi,,,28.6434385,77.1888196,,90.0,,,,,,,,,,,,,,,,,,309064.0,South Indian,3.1,,
,Spicy by Nature,"15/A 55, WEA, Saraswati Marg, Karol Bagh, New Delhi",New Delhi,,,28.64772433,77.18850777,,84.0,,,,,,,,,,,,,,,,,,1931.0,"North Indian, Mughlai, Chinese",2.7,,
,Spicy N Karara,"15/64, West Extension Area, Ajma Khan Road, Karol Bagh, New Delhi",New Delhi,,,28.6467961,77.1892688,,93.0,,,,,,,,,,,,,,,,,,18277018.0,"North Indian, Chinese, Fast Food",3.3,,
,Spooky Sky,"Shop 62, WEA, Karol Bagh, New Delhi",New Delhi,,,28.64966566,77.19650377,,44.0,,,,,,,,,,,,,,,,,,18425764.0,"Italian, Chinese, North Indian",3.4,,
,Sri Krishna Udupi,"12-A/20, WEA, Saraswati Marg, Karol Bagh, New Delhi",New Delhi,,,28.6471494,77.1882805,,27.0,,,,,,,,,,,,,,,,,,1933.0,South Indian,3.0,,
,Tempting Restaurant,"5/4, WEA, Near Hotel Rahul Place, Karol Bagh, New Delhi",New Delhi,,,28.6470942,77.1886399,,68.0,,,,,,,,,,,,,,,,,,2411.0,"Chinese, Mughlai, North Indian",2.7,,
,The Smokin' Grill by The Flashback,"Shop 12, Apsara Arcade, Gate 7, Karol Bagh Metro Station, Karol Bagh, New Delhi",New Delhi,,,28.64335635,77.18888596,,23.0,,,,,,,,,,,,,,,,,,18377922.0,Fast Food,3.3,,
,Three Tuns,"938/3, Ilahi Bux Marg, Hotel La Vista, Karol Bagh, New Delhi",New Delhi,,,28.6488288,77.19822,,30.0,,,,,,,,,,,,,,,,,,18138437.0,"European, Italian, Thai, Chinese, North Indian",3.2,,
,Wah Ji Wah,"1-A, Prahlad Market, D.B. Gupta Road, Karol Bagh, New Delhi",New Delhi,,,28.65432818,77.19013385,,69.0,,,,,,,,,,,,,,,,,,4655.0,"North Indian, Chinese",2.5,,
,Wow! Momo,"2816, Ajmal Khan Road, Beside Roshan Di Kulfi, Karol Bagh, New Delhi",New Delhi,,,28.6504028,77.1923236,,41.0,,,,,,,,,,,,,,,,,,18289258.0,"Tibetan, Fast Food",2.6,,
,Wrap & Roll,"Ground Floor, B-1/8, Shop 7, Apsara Arcade, Karol Bagh, New Delhi",New Delhi,,,28.6436297,77.18873441,,36.0,,,,,,,,,,,,,,,,,,18198463.0,"Fast Food, Chinese",3.4,,
,Anjlika Pastry Shop,"6/78, Ajmal Khan Road, Karol Bagh, New Delhi",New Delhi,,,28.6478036,77.1904368,,179.0,,,,,,,,,,,,,,,,,,300347.0,"Bakery, Desserts, Fast Food",3.6,,
,Bakeology,"795, Main Joshi Road, Karol Bagh, New Delhi",New Delhi,,,0.0,0.0,,22.0,,,,,,,,,,,,,,,,,,18423807.0,"Bakery, Desserts",3.5,,
,Changezi Chicken,"3-A, New Rohtak Road, East Park Road, Shidi Pura, Dori Walan, Near HDFC Bank, Karol Bagh, New Delhi",New Delhi,,,28.65492631,77.20037386,,456.0,,,,,,,,,,,,,,,,,,300661.0,"North Indian, Mughlai",3.7,,
,Chargrill Resto Bar,"4/66,1st Floor, Padam Singh Road, Karol Bagh, New Delhi",New Delhi,,,28.64902483,77.18920581,,43.0,,,,,,,,,,,,,,,,,,18349796.0,"North Indian, European, South Indian",3.6,,
,Chowringhee,"1/3, Pusha Road, Near Karol Bagh Metro Station, Karol Bagh, New Delhi",New Delhi,,,28.64350406,77.19041716,,120.0,,,,,,,,,,,,,,,,,,306643.0,Fast Food,3.7,,
,Glenz Cafe N Bakers,"5/2, WEA, Saraswati Marg, Opposite Swati Hotel, Karol Bagh, New Delhi",New Delhi,,,28.6471752,77.18855,,230.0,,,,,,,,,,,,,,,,,,305758.0,"Cafe, Fast Food, Desserts",3.8,,
,Happy2Bake,"14A/33, Ground Floor, W.E.A., 2nd Gol Chakkar, Channa Market, Karol Bagh, New Delhi",New Delhi,,,28.64575501,77.18687464,,26.0,,,,,,,,,,,,,,,,,,18240475.0,Bakery,3.5,,
,Nazeer Foods,"Shop 71, Desh Bandu Gupta Road, Opposite PP Jewelers, Karol Bagh, New Delhi",New Delhi,,,28.6521871,77.1941204,,27.0,,,,,,,,,,,,,,,,,,18238241.0,"Mughlai, North Indian",3.5,,
,Pakode Ki Dukaan,"120-121, Netaji Subhash Market, Ajmal Khan Road, Karol Bagh, New Delhi",New Delhi,,,28.65306658,77.19434593,,35.0,,,,,,,,,,,,,,,,,,306071.0,Street Food,3.6,,
,Peshawari Chicken Corner,"33-34 B, Prehlad Market, Ramjas Road, Karol Bagh, New Delhi",New Delhi,,,28.65448764,77.19039503,,76.0,,,,,,,,,,,,,,,,,,8864.0,North Indian,3.6,,
